movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
306,1246.0821981430054,14.73418047971578,1.1569458773103518,142,2.1549295774647885,21,1.2223925771318864,672.9442353579942,2.4155306136300356,ay,"{'ay': 175, 'ax': 68, 'az': 63}",82,105,119,0.0,FOUR_IMU,Sub-dataset Three_record_28,Sub-dataset Three_record_28
739,3152.1310939788823,14.066673840024325,1.0505413973905102,367,2.0136239782016347,21,1.3677580820346755,654.5561903227264,2.3794743607907414,ay,"{'ay': 293, 'ax': 250, 'az': 196}",249,227,263,0.0,FOUR_IMU,Sub-dataset Three_record_29,Sub-dataset Three_record_29
727,2839.0686728954324,15.364193341443205,1.1415116598490593,348,2.089080459770115,18,1.3617587485181053,1007.5906700878521,2.5174059755536113,ay,"{'ay': 345, 'az': 201, 'ax': 181}",253,241,233,0.0,FOUR_IMU,Sub-dataset Three_record_3,Sub-dataset Three_record_3
806,3478.7764248847957,13.90143949868854,1.0968163901015195,401,2.0099750623441395,23,1.1739607583352982,612.9581604383179,2.5997128276562314,ay,"{'ay': 299, 'az': 259, 'ax': 248}",274,237,295,0.0,FOUR_IMU,Sub-dataset Three_record_30,Sub-dataset Three_record_30
601,2851.3738930225372,12.646535092518288,1.2222527657230071,291,2.0652920962199315,33,1.340360153115598,611.9347480543515,2.6407512988707382,ay,"{'ay': 253, 'az': 195, 'ax': 153}",209,188,204,0.0,FOUR_IMU,Sub-dataset Three_record_31,Sub-dataset Three_record_31
348,1627.2476229667664,12.831482870401732,1.1347948546571507,195,1.7846153846153847,15,0.8513341506049114,650.5036454993673,2.7335172940476604,az,"{'az': 130, 'ay': 127, 'ax': 91}",111,110,127,0.0,FOUR_IMU,Sub-dataset Three_record_32,Sub-dataset Three_record_32
776,3600.500652074814,12.931534944499864,1.2813374344747008,373,2.0804289544235925,38,1.228230340585413,1154.5583974795227,2.444618741530954,ay,"{'ay': 351, 'az': 225, 'ax': 200}",261,290,225,0.0,FOUR_IMU,Sub-dataset Three_record_33,Sub-dataset Three_record_33
904,3809.0591080188756,14.239737022146313,1.0305374228647228,479,1.8872651356993737,17,1.333625130248819,952.8004780969405,2.63658661017928,az,"{'az': 334, 'ax': 291, 'ay': 279}",307,319,278,0.0,FOUR_IMU,Sub-dataset Three_record_34,Sub-dataset Three_record_34
544,2437.250179052353,13.39214180002277,1.1404678015672027,289,1.8823529411764706,18,1.536700285161928,564.4578761338864,2.4285401960112245,ay,"{'ay': 195, 'az': 187, 'ax': 162}",166,197,181,0.0,FOUR_IMU,Sub-dataset Three_record_35,Sub-dataset Three_record_35
549,2794.0478930473328,11.789346947834145,1.1537045332184521,299,1.8361204013377928,18,1.4936022633144015,951.1873624541712,2.4321894171722866,az,"{'az': 222, 'ax': 172, 'ay': 155}",193,175,181,0.0,FOUR_IMU,Sub-dataset Three_record_36,Sub-dataset Three_record_36
