dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id,true_label,primary_rms,primary_peak,primary_peak_to_peak,primary_std,primary_variance,primary_zero_crossing_rate,primary_energy,primary_mean_energy,primary_dominant_frequency_hz,primary_spectral_centroid_hz,primary_band_power,primary_spectral_entropy,primary_bcg_x_contribution,primary_bcg_y_contribution,primary_bcg_z_contribution,primary_directional_consistency,sensors_involved,max_sensor_overlap_fraction
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0019,136.412,137.246,0.8340000000000032,418,68206,68624,0.0893807873477553,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.05063591608002938,0.08938078734775538,0.08272644843147847,0.023142397070146585,0.0005355705421523293,0.023980815347721823,1.0717503268562592,0.002563995997263778,4.784688995215311,5.0066657504927505,0.00022038630478086858,0.31506096062970573,0.3617076783491274,0.46350278796558664,0.17478953368528596,0.46350278796558664,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0020,137.846,139.272,1.4259999999999875,714,68923,69637,0.1304776347737384,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.06928130197259678,0.13047763477373844,0.11382842044827211,0.0287840089882733,0.0008285191734369982,0.02244039270687237,3.4271277453549542,0.004799898803018143,8.403361344537815,6.2738308160230964,0.0005087303956428915,0.40786436472777127,0.12704468559244092,0.5955252903195356,0.2774300240880234,0.5955252903195356,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0021,143.604,147.19,3.5859999999999843,1794,71802,73596,0.1806034986610885,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.07852573239011117,0.18060349866108857,0.17637056204381918,0.03489927427610573,0.0012179593449988552,0.023424428332403793,11.062325421441617,0.006166290647403354,4.459308807134894,4.7193340605609375,0.0019458451701444808,0.4804500706380961,0.22501724320838196,0.5955410022715146,0.17944175452010344,0.5955410022715146,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0022,153.422,153.934,0.5120000000000005,257,76711,76968,0.0919654125129482,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.056365570994573164,0.09196541251294825,0.07762469764875544,0.017631546359632058,0.0003108714270318545,0.03125,0.8165089415408767,0.0031770775935442675,7.8125,6.846522659445513,5.590142491089378e-05,0.33574621627350204,0.2248768433411119,0.47467980912542357,0.3004433475334646,0.47467980912542357,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0023,154.446,155.284,0.8379999999999939,420,77223,77643,0.1440166256466974,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.0820215473715383,0.14401662564669748,0.11741519051745253,0.025002506123424993,0.0006251253124519043,0.028639618138424822,2.8255643779530306,0.006727534233221501,7.142857142857142,6.777322569485232,0.00012275320510418434,0.374132901108975,0.21920042963735592,0.2911507726691365,0.4896487976935075,0.4896487976935075,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0024,166.92,167.768,0.8480000000000132,425,83460,83885,0.1097714791839089,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.063822483110222,0.10977147918390892,0.09686417671573554,0.023712626388389127,0.0005622886502353285,0.02830188679245283,1.7311564739006933,0.004073309350354572,7.075471698113208,6.046248250521828,0.00022226165597838703,0.31344826616288807,0.044885025532831274,0.5898174872847728,0.3652974871823959,0.5898174872847728,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0025,169.346,169.922,0.5759999999999934,289,84673,84962,0.1072733808194433,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.05609481977027185,0.10727338081944336,0.09853927673210608,0.022666066366509603,0.0005137505645310178,0.027777777777777776,0.9093757246621325,0.0031466288050592817,10.416666666666666,7.796929479487507,7.526329094256747e-05,0.37517036368547707,0.1114549770264708,0.44111581020669033,0.4474292127668389,0.4474292127668389,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0026,196.256,198.42,2.1639999999999877,1083,98128,99211,0.2998992513806046,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.10268221073478276,0.29989925138060464,0.2907205425655447,0.05329857460245959,0.002840738054653951,0.02033271719038817,11.41875822269707,0.010543636401382336,1.8484288354898335,6.032207681257306,0.002036561884115604,0.4732284870577328,0.17621113140508202,0.3647229534937055,0.4590659151012125,0.4590659151012125,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0027,205.69,206.21,0.5200000000000102,261,102845,103106,0.1283715833272774,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.0867817332393933,0.1283715833272774,0.12091139112853262,0.03016592147483106,0.0009099828184256738,0.03076923076923077,1.96560906747267,0.007531069224033219,7.692307692307692,6.8831300272133324,0.00027469559759810526,0.2931848584717304,0.08382710976009031,0.7354175128413417,0.180755377398568,0.7354175128413417,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0028,217.204,217.974,0.7699999999999818,386,108602,108988,0.1434632548813434,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.06631635476856657,0.14346325488134343,0.13081641910556224,0.032389153043667115,0.001049057234886091,0.02077922077922078,1.6975735391790874,0.004397858909790382,5.181347150259067,6.25054196565615,0.0004317838183676808,0.31184305823369496,0.04117444208278098,0.44597804524479306,0.512847512672426,0.512847512672426,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0029,233.984,234.746,0.7620000000000005,382,116992,117374,0.1040989345133471,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.05918001628676282,0.1040989345133471,0.09349656685913328,0.023492070462829074,0.0005518773746305262,0.02099737532808399,1.3378687931819775,0.003502274327701512,7.853403141361256,6.092481627907037,0.0001390411062401399,0.3644139907723188,0.08691101978880811,0.6215100742857743,0.2915789059254176,0.6215100742857743,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0030,235.486,236.094,0.6080000000000041,305,117743,118048,0.0888118992936781,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.06746435468763466,0.08881189929367819,0.06210138767376394,0.014341167140934127,0.00020566907496420874,0.02631578947368421,1.3881889417927868,0.004551439153418973,3.2894736842105265,7.567517818647682,4.910094646251636e-05,0.37765618574283905,0.42516986788062744,0.2319511385440028,0.3428789935753698,0.42516986788062744,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0031,239.132,243.246,4.114000000000004,2058,119566,121624,1.0803073953505211,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.23569589833151292,1.0803073953505211,1.0712216309541258,0.16253769502596366,0.02641850230435317,0.030140982012639768,114.32716125703507,0.05555255649029887,0.4859086491739553,7.7106736290744085,0.044238464278878405,0.5523464808256792,0.33267450345057326,0.21604315116674797,0.4512823453826788,0.4512823453826788,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0032,243.93,244.492,0.5619999999999834,282,121965,122247,0.114390269591861,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.06938425304914857,0.11439026959186104,0.10108075362438902,0.027649851968367112,0.0007645143138726146,0.028469750889679714,1.3575972290750955,0.004814174571188282,7.092198581560283,6.247989389647327,0.00025462815286600237,0.27645928934670805,0.22520190917872535,0.5871245016359383,0.18767358918533641,0.5871245016359383,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0033,248.274,249.028,0.7539999999999907,378,124137,124515,0.1663668957026794,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.08783456592347982,0.16636689570267948,0.15973418065218453,0.039211504083550314,0.001537542052494283,0.026525198938992044,2.916236347025195,0.007714910970966124,7.936507936507937,7.015960932259728,0.0006897002865250356,0.2718611651870623,0.01649420371771218,0.916475297237111,0.06703049904517679,0.916475297237111,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0034,251.596,253.85,2.2539999999999907,1128,125798,126926,1.0114669503744114,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.29845768026892533,1.0114669503744114,1.003130044849534,0.1868658139785143,0.03491883243385271,0.03904170363797693,100.47884123618108,0.08907698691150805,0.8865248226950354,9.905251273492478,0.018828360253320617,0.5806373947325538,0.3338424391445727,0.2937386891314865,0.3724188717239409,0.3724188717239409,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0035,254.556,255.504,0.9479999999999792,475,127278,127753,0.1274516739683502,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.07020840744822951,0.1274516739683502,0.12476296650460983,0.02841847123634671,0.0008076095074110654,0.029535864978902954,2.3413797262978893,0.004929220476416609,6.329113924050633,6.898225203047292,0.000373748966059155,0.3791897139938663,0.24789230461346737,0.46515961254306876,0.2869480828434638,0.46515961254306876,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0036,256.194,261.848,5.653999999999996,2828,128097,130925,0.4133609647848223,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.12026486390628688,0.4133609647848223,0.4026334389083546,0.07149298229556969,0.00511124651751464,0.017686593562079942,40.90316682284471,0.014463637490397705,0.3536067892503536,2.3337073635965084,0.008474974279162757,0.39730083323115406,0.4368283006101188,0.4933719010570361,0.0697997983328451,0.4933719010570361,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0037,264.116,265.546,1.4300000000000068,716,132058,132774,0.2229054301485038,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.10598831321464575,0.2229054301485038,0.20583272229901708,0.04694609254018621,0.0022039356047917273,0.022377622377622378,8.043202137269468,0.01123352253808585,6.983240223463687,7.289239424645648,0.0012121855112494388,0.3388247848454444,0.18722282100847004,0.7403893672844791,0.07238781170705084,0.7403893672844791,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0038,270.628,273.032,2.4039999999999964,1203,135314,136517,0.1794556212347827,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.08442303146152443,0.17945562123478276,0.16797850873946255,0.039450253263487965,0.0015563224825533427,0.01913477537437604,8.574079634107713,0.007127248241153543,6.655574043261232,4.900302449874666,0.0013181904680895278,0.3804015208295836,0.10635437914000231,0.6736690763998038,0.21997654446019388,0.6736690763998038,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0039,273.906,274.464,0.5579999999999927,280,136953,137233,0.2118389486532843,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.11521834581453634,0.21183894865328437,0.19270632552801698,0.04782543600723242,0.002287272329281884,0.02867383512544803,3.717074819426663,0.013275267212238083,7.142857142857142,7.6825897882703975,0.0007088926127036478,0.2759965481192944,0.035404162439436636,0.8969412720041608,0.06765456555640259,0.8969412720041608,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0040,276.006,276.488,0.4820000000000277,242,138003,138245,0.1422549962116713,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.0835121808719073,0.14225499621167131,0.12662341612009567,0.030617628131190906,0.0009374391523798926,0.024896265560165973,1.6877768136636826,0.006974284353982159,4.132231404958678,6.714922511276431,0.0002545802218328421,0.2636699313491253,0.8145641682935121,0.11475423935548269,0.07068159235100525,0.8145641682935121,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0041,277.022,279.376,2.353999999999985,1178,138511,139689,0.2562403734269186,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.10788385142826566,0.2562403734269186,0.2545497954612587,0.050357567689967735,0.002535884623649682,0.0237892948173322,13.710654120017406,0.0116389253989961,0.8488964346349746,4.80033177171897,0.0013819326856957807,0.4448769941985739,0.23912798589175943,0.6427225981354721,0.11814941597276851,0.6427225981354721,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0042,301.8,302.108,0.3079999999999927,155,150900,151055,0.1015329734045549,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.07004653497376813,0.10153297340455499,0.09305779667762464,0.027967037612041216,0.000782155192793328,0.025974025974025976,0.7605101445838548,0.004906517061831321,6.4935064935064934,6.791676863582948,0.0001272267192576641,0.30609092687582357,0.03876384635748709,0.9213843342581783,0.039851819384334526,0.9213843342581783,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0043,302.642,303.602,0.9599999999999796,481,151321,151802,0.1264002805634069,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.0726425015439555,0.12640028056340694,0.1096451942535723,0.026890304435552227,0.0007230884726366798,0.020833333333333332,2.5382047877010807,0.005276933030563577,8.333333333333334,6.824817033825295,0.00021623856523622924,0.39420943664306546,0.12301794158959636,0.5583809129058932,0.3186011455045105,0.5583809129058932,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0044,304.652,305.492,0.8400000000000318,421,152326,152747,0.1163632953099563,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.058876697844188496,0.11636329530995639,0.11376514334199163,0.022917841803329116,0.0005252274729224195,0.03333333333333333,1.4593819961441015,0.0034664655490358703,7.142857142857142,7.803780959168293,0.0001685174351003258,0.4222423628324846,0.26600218961598054,0.4777269022882741,0.2562709080957453,0.4777269022882741,,
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0045,306.158,306.972,0.8139999999999645,408,153079,153487,0.1581658569293677,0.0738309576248648,True,,154100,154100,BCG_3AXIS,0,0.07302957455288954,0.15816585692936772,0.15610887333105503,0.033602770764005085,0.0011291462030182749,0.02457002457002457,2.1759940538254288,0.005333318759376051,4.901960784313725,5.220092123564341,0.0004612445019841965,0.3201150349183633,0.10282519725792925,0.4254922540818941,0.4716825486601765,0.4716825486601765,,
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0001,18.406,19.34,0.934000000000001,468,9203,9671,0.0835043410640107,0.0338823208458294,True,,450569,450569,BCG_3AXIS,0,0.027691611496910584,0.08350434106401079,0.08099680461624692,0.015545553698302543,0.00024166423978680786,0.02569593147751606,0.35887426253444865,0.0007668253472958305,2.1367521367521367,8.683394976333629,4.675962298562788e-05,0.48658043335637624,0.2864956701412954,0.1113676381255312,0.6021366917331734,0.6021366917331734,,
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0002,23.602,24.538,0.936,469,11801,12270,0.0686188565542084,0.0338823208458294,True,,450569,450569,BCG_3AXIS,0,0.030217756313110543,0.06861885655420843,0.06518200567824871,0.01351820124529506,0.00018274176490829693,0.038461538461538464,0.42824990160471155,0.000913112796598532,4.273504273504273,10.91285332836436,4.308591016406559e-05,0.5160527942530317,0.2463016439633535,0.14862742145121224,0.6050709345854343,0.6050709345854343,,
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0003,26.164,28.016,1.8519999999999968,927,13082,14009,0.0995632146229984,0.0338823208458294,True,,450569,450569,BCG_3AXIS,0,0.028295821595526106,0.09956321462299841,0.09880481904862698,0.015265430934355527,0.00023303338161157863,0.03455723542116631,0.7422058128229352,0.0008006535197658416,2.159827213822894,7.792255979566195,0.00019473474774956085,0.5151332860154985,0.27458869621055026,0.1935477958965938,0.531863507892856,0.531863507892856,,
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0004,30.57,31.486,0.9160000000000004,459,15285,15744,0.0541899952179747,0.0338823208458294,True,,450569,450569,BCG_3AXIS,0,0.02643394434981966,0.05418999521797472,0.05153845773259899,0.012719972774762209,0.0001617977073906918,0.034934497816593885,0.32072781697521746,0.0006987534138893627,4.366812227074235,10.166557279439848,4.809438598103778e-05,0.49965873268559824,0.337279471951494,0.1591816587484522,0.5035388693000538,0.5035388693000538,,
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0005,35.63,39.634,4.003999999999998,2003,17815,19818,0.1151468089305708,0.0338823208458294,True,,450569,450569,BCG_3AXIS,0,0.03978327414393037,0.11514680893057086,0.11486873114919847,0.020580617022023774,0.00042356179700721465,0.03196803196803197,3.1701659299270704,0.0015827089016111186,0.49950049950049946,5.528504472169413,0.0006666557761326231,0.5132258661940386,0.5997999973964879,0.23295204542737794,0.1672479571761341,0.5997999973964879,,
