dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id,candidate_artifact,candidate_reason,manual_label
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",33,7923,272.1991078853607,30.0,15540.03555436975,107.1670368906622,15540.405072097441,2799.027416078494,4243.699790351971,63351.61532586228,4.072265625,7.107043576296725,4.139048545245341,782527.1091229037,238.26541090563035,52.1632804217497,243.90861784362392,1535.6938386522295,0.498046875,3.6403155268791845,4.120623187181407,181223.39541123304,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",36,2641,90.65250515937805,30.0,15585.511845605064,336.4931651967285,15589.143887324917,5325.963210157532,5626.61678001524,93709.94753310722,3.0322265625,6.8827287426469,4.133879458105505,846743.415962774,406.80039781740817,626.1776157151312,746.7161241643896,5412.367500298326,0.0146484375,3.497231156754153,3.4365899836981875,611038.0492195004,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",40,2642,90.70116209983871,30.0,15839.599195958572,118.36346959454218,15840.041433012282,1936.363972023326,4465.124888092813,74714.054890628,0.0146484375,6.616543193997663,4.394898595930534,955673.7538936783,255.570203398593,90.61649717483608,271.1595073484153,1935.8802785672287,0.0439453125,3.0944385929244276,3.911880503195874,857296.7895688226,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",42,1760,60.45077395439148,30.0,15844.569895193708,403.4034749403752,15849.704398734782,4122.226055831425,5507.096536422267,83647.26765774432,0.017045454545454548,1.217781692611843,2.7714228618104912,8429263.555852322,435.263588311065,756.208446752994,872.5282839255126,5928.917274341391,0.034090909090909095,0.43519147246695916,1.2129170273797192,35273164.09623303,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",44,881,30.222084999084473,30.0,16235.770782282068,148.014846011114,16236.445463507209,3432.162399173214,6279.872336750469,188259.49600662114,1.5664018161180477,7.270259468047915,4.3372085246534215,363235.52210987086,237.2739423148312,41.66680736993333,240.90464200181984,509.173340109628,0.5448354143019296,6.076804452883216,4.532388188947907,32107.515653457238,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",46,2641,90.68850088119507,30.0,16144.495196814923,156.4802998639728,16145.253520593156,1504.6478912223974,4296.915145053927,41397.64432643853,5.9912109375,7.509361040835697,4.3549591663192775,705171.5408594591,259.88797427658244,137.44043909484603,293.99257383847237,2507.348856922537,0.498046875,6.283310690235235,4.309284415680591,71278.89381856145,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",51,1762,60.45047211647034,30.0,16191.353445854744,288.5021359375913,16193.923548387924,5658.1886981671505,5843.350109430596,111008.95916628638,0.0170261066969353,5.472273937469315,4.457253467803098,889827.496361332,445.24110167381514,676.8802943578249,810.1892195713592,6162.307637093995,0.0170261066969353,0.7331856912277975,1.9941915311048783,3542833.2479750626,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",52,3335,114.55057001113846,30.0,16142.690463281728,121.72262722087105,16143.14937647869,1805.8367861432107,4408.263858439046,68546.24799037352,0.0146484375,6.169018313392336,3.7928615631107494,1079556.836907153,276.9562890551123,147.0487813201919,313.5731655211149,2311.0937379535253,0.1171875,2.6695585210098725,3.6604673037668856,1859435.8898329458,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",54,2659,91.3022849559784,30.0,16080.00718479249,129.21816499114325,16080.526371892862,3566.045355869961,5196.36754292151,175698.30215459736,2.5341796875,7.334348008193439,4.220487065065875,805242.5565095688,277.88871333672716,136.51089898747065,309.6084019246072,1644.116465894267,0.0146484375,4.4707771575469275,4.392791015498915,432305.1637237077,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",62,3519,120.94914007186844,30.0,16178.251068851006,293.0525718792515,16180.90502588356,4341.748636899019,4859.232879965046,90391.94611524793,0.0146484375,1.6023135437024814,3.065133668054497,6229377.933949271,337.38005000613526,514.6919811096034,615.4129780567441,6857.668136370645,0.0439453125,0.5628919870518256,1.4405540181737821,28328300.408984244,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU2')",69,6721,230.95693492889404,30.0,15945.86156849802,281.7366838449912,15948.350282105233,5454.989892250456,5425.029650296774,145918.09490830312,0.0146484375,3.6666212978145003,4.4863263781231995,2233364.3788770717,317.83588926969145,416.60052388674256,523.9996650863089,5462.11244897104,0.0146484375,0.5931519938712297,1.6635811131132956,9754092.38839569,single_subject,record_10,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",1,1801,61.85688090324402,30.0,15336.000842186304,149.06704013013976,15336.725296294258,2175.6317623826308,5223.7788665906355,61898.02327978064,0.01665741254858412,6.897028977588975,4.370914059272905,884011.8229784239,1008.048273607923,129.9973950429453,1016.395909398432,1996.4755971767395,0.41643531371460296,3.4031703527395196,3.6082109570888914,1094164.5958471068,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",3,3521,120.95068597793585,30.0,15414.189822318434,226.31502169321072,15415.85113989848,4623.531126861253,5220.913394224791,98392.43733591618,0.0146484375,3.185164278450728,3.9548667067572802,3284645.100809803,1074.6774825721939,425.8440625336335,1155.9735538250245,5543.130464582473,0.0146484375,0.5936112658651665,1.4898097072604082,16003211.268191855,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",7,7873,270.54499793052673,30.0,15353.66732189733,208.35530498483126,15355.080988539698,9492.312137545878,5987.00743554741,343772.16949302674,0.0146484375,7.0124291444738605,4.259084846784405,1526979.9969272488,1056.9265466571192,347.3920495699962,1112.5533520388972,6806.129557893759,0.0,3.0360961449494184,3.79951901714752,1196302.3986002076,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",8,5281,181.43185091018677,30.0,15418.654910796426,207.45441630090306,15420.050473103825,4381.236382483223,4944.082459503553,81911.1833611358,0.0146484375,2.913221133548316,3.7595122007194135,3211824.352804946,1075.6254369678777,448.1440451744692,1165.248113440942,6713.220538214445,0.029296875,0.6280654885728053,1.4602905502885628,21260864.580016732,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",11,4383,150.53270196914661,30.0,15578.20227136677,109.81347367107819,15578.589313754197,1880.974578516183,4072.3847824371414,81803.40515228896,0.0146484375,6.4242505835571535,4.082053082917004,844704.7197083503,1028.1083653187811,104.7840288304215,1033.434324733019,1522.540880219443,0.556640625,3.8468795676268464,3.8728834618951855,814057.064002001,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",15,6057,208.10933208465565,30.0,15392.211908300978,184.48443535965436,15393.317444168182,3741.7394052840955,4662.262205299466,72112.18799061236,0.0146484375,6.441774038686015,4.315447350455296,898437.5331941673,1063.4402671849753,387.5617036986431,1131.860979115477,7261.870433613332,0.0,3.5618905331877735,4.443138435335131,773479.9999906176,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",22,2044,70.17122292518616,30.0,15337.337901657167,133.24294857720915,15337.916664037362,1870.9602091488014,4576.506242577806,62581.81432543534,10.714285714285715,7.250348409841726,4.27971789590948,772500.3828410308,1032.1179395075899,119.58245091550607,1039.0223306649152,1358.5818259048408,0.0,5.98381977309426,4.293770496720067,518497.4607481772,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",23,1522,52.31238102912948,30.0,15248.840499728389,126.2491224243437,15249.363115457301,2871.5110273366736,4956.97582966593,84574.87618727826,7.766097240473062,7.107347882573989,4.216520556276924,620744.8289014241,1025.665909807811,113.71770353268913,1031.9507132797735,1273.1510765748076,0.09855453350854139,2.6188624033619545,3.840894588074988,712366.7196027815,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",24,2877,98.82278013229393,30.0,15285.693810247629,255.79013269000822,15287.83385089674,5831.139968211939,5520.549750128764,130306.86634543774,2.490234375,7.215485092699941,4.481632974078416,870269.4032866366,1112.0446757503144,558.8466280023911,1244.5693690969038,7038.846279841624,0.556640625,4.272788988843617,4.232087904328555,694787.7090923821,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",25,1761,60.46648716926552,30.0,15534.143494619144,131.31063817574866,15534.698471329155,2369.4356909234884,5475.829031815568,108828.45231998553,0.017035775127768316,7.691117322052621,4.24752729536141,1018938.0617223007,1024.9902507006493,116.45927284723483,1031.5850795079805,2057.3389636349903,0.8517887563884158,5.193660676812138,4.481449089821709,998936.3173078431,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",27,1519,52.10568118095375,30.0,15258.401414600401,154.71279328371398,15259.18575080221,2533.1313326347827,5344.695087416383,85704.2091288046,6.398946675444372,6.836534475557685,4.125700926626589,663652.1774414575,1059.2927594444213,235.8313866770356,1085.2269777117551,2723.3516046939053,0.019749835418038184,3.1612761950480173,3.823939102753096,985896.3557133654,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",30,225,7.705521106719971,30.0,15202.479185430187,133.85067511410804,15203.068420113968,1590.9381727600303,6124.269110718971,78256.74244963721,4.133333333333333,7.63642817333742,4.056149914123507,97922.3512450864,1033.3798300821175,187.34447802409622,1050.2246553317375,2826.1181457484445,9.066666666666666,6.7985253891340065,4.516371397330766,30390.354374193244,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_jerk;unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",33,7923,272.1991078853607,30.0,15203.24255511569,111.04532242503898,15203.648090287841,2836.948017753717,4490.563446189546,75826.08793044416,4.7314453125,7.253767007788554,4.217548748746519,862686.4103627999,1018.7392337799503,76.90918955193845,1021.6382186860943,1258.4645514569952,0.498046875,6.900041935931377,4.381255096315624,412055.1282436285,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",36,2641,90.65250515937805,30.0,15245.973095323436,256.5070491453357,15248.130753951033,5316.578500583191,6211.622079066357,109410.00495296667,7.5146484375,7.065810867265082,4.186964767213195,908352.9146635329,1138.2083257916695,554.7778886162824,1266.2135280429661,6372.648782105393,3.4423828125,4.099672987202167,3.6093831243701633,734316.8897004598,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",42,1760,60.45077395439148,30.0,15353.440456790971,288.88181564548336,15356.157936268966,4530.26011708079,5675.208081570886,76374.4195491008,0.017045454545454548,2.1758207278014114,3.2539080899402175,4637441.0337186325,1170.157892158911,707.9857977421428,1367.667131427221,6569.039619361889,0.034090909090909095,0.49529842187275686,1.2017046964852358,31452915.55359887,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",47,34,1.124913215637207,30.0,15358.969358479128,62.05887626089865,15359.094734352788,310.4463716730734,2079.421284564293,10398.003528892663,2.6470588235294117,4.458511677896725,3.726283913533408,2484.046632907144,1020.6639067986642,81.94913023774414,1023.9484706703923,509.05628621341805,4.411764705882353,6.945978414532615,3.7122255312114163,9562.542279954541,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_jerk,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",49,2909,99.91045808792114,30.0,15299.80333744284,110.30868853271231,15300.200984666602,2038.1536342521958,4515.82264420388,98600.16407484004,9.55078125,7.535328666003246,4.331705932828794,836811.5510736622,1026.672946181514,116.29693673993543,1033.238750684527,3229.7222737798584,0.52734375,4.37881560526411,3.619472810145525,1726721.7868360784,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",51,1762,60.45047211647034,30.0,15510.239835044946,259.2912380018847,15512.40702427317,5417.068510708121,6413.195391230885,109420.46638124181,0.0170261066969353,6.168723220266686,4.387587856298923,833332.8086764507,1163.54211981713,602.3938609205742,1310.232280270692,7674.019409022463,0.0170261066969353,1.8290267054794296,3.3395427579741774,2861445.1260940707,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",52,3335,114.55057001113846,30.0,15466.957950376951,124.11461530795077,15467.455921271014,1892.5461248891206,4660.174351583871,70074.0262877876,5.3173828125,6.313900995795682,3.8716487570865636,1160624.665024231,1034.1605553336678,109.18814239484054,1039.9087001500066,3340.2253289633836,0.0146484375,4.765478115023293,4.406939881140142,949529.0378669116,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",62,3519,120.94914007186844,30.0,15491.372948802311,210.27729224197805,15492.800017379577,4124.534394146211,4806.462917295631,90278.62733399197,0.0146484375,2.5515327646634995,3.4295647662347033,3795842.9425003612,1088.5376930515445,461.346655210032,1182.2669095713804,7284.511657536816,0.0439453125,0.6002772616004984,1.3594256138682477,23158603.353954118,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU3')",69,6721,230.95693492889404,30.0,15400.924119692545,192.4702184479841,15402.126753325887,4411.841898551977,4934.895718787601,114792.24722426035,0.0146484375,4.286482863747522,4.295923069173891,1619473.5439432093,1071.6216093707524,388.45272655110904,1139.8545496840165,6265.660229829913,0.0146484375,0.7081099678320928,1.8755540504219266,8641548.681985771,single_subject,record_10,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",1,1801,61.85688090324402,30.0,16111.891280988784,139.67411230677612,16112.496687604038,2278.0829237068556,5172.720198740052,79576.7524186626,0.01665741254858412,7.06907445704555,4.379009320620515,800115.4812884368,585.3037711299664,187.33789423682182,614.5534892229045,3486.441730557471,0.21654636313159353,2.5657184706059577,3.167395157440149,3368671.5844214847,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",3,3521,120.95068597793585,30.0,16075.3119740092,170.77686376442648,16076.219076602581,3791.6607868001392,5112.454115458811,116906.61162076858,0.0146484375,4.9682018858036185,3.8822542350369957,2038363.3034886352,618.9699291396885,452.8172431931563,766.9206144786049,5398.40396371132,0.0146484375,0.5175065204296765,1.3396652002497538,18044198.78553245,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",7,7873,270.54499793052673,30.0,16125.002145025204,161.20531018529798,16125.807927948896,5705.763210329955,5515.051634754378,207172.0219468705,0.0146484375,7.05250748459131,4.234013860055171,1099200.5202192985,591.6691501621266,340.5754390764228,682.6888112131846,5890.244469923684,0.0,3.796113508666776,4.188585431715939,1646125.0057198536,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",8,5281,181.43185091018677,30.0,16159.952757712985,167.23025459217368,16160.818020433446,3472.573949174468,4961.906315092793,69796.21772822205,0.0146484375,4.523537828172497,4.046473369836601,1988933.054656332,599.214197362393,429.7986444206264,737.417472715737,6085.392066322087,0.029296875,0.5732402215012058,1.403045261626903,19616726.811930627,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",15,6057,208.10933208465565,30.0,16143.349087546776,169.49216223522268,16144.238828617981,9282.104393225545,5801.615973197905,289787.2917596539,0.0146484375,6.661521067592472,4.066552724237339,877100.1478938271,575.2803727197938,371.8924523943567,685.0193452629742,6294.7108486560155,0.0,3.091807265959597,3.996534862869474,1123278.720072274,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",16,4502,154.71367096900963,30.0,16053.495479157074,106.39941646153683,16053.8480725071,3310.3847716731707,4175.1237897132605,163021.94266852312,0.0146484375,6.862023243804923,4.1447882624032095,632658.6253580602,532.5138134799843,80.1807682735623,538.5164037872331,1171.4074928816676,0.0439453125,4.928699636475711,4.489786840812104,398125.40651421517,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",21,144,4.89749002456665,30.0,16076.04972430492,68.87295476451851,16076.197256261265,467.7419756936415,2753.855228950121,15969.575307101408,10.833333333333334,7.400093725511703,3.9959108099809577,14775.032372280295,533.5689260055545,65.53693683845823,537.5787280844443,489.0577643269776,0.4166666666666667,5.660655004875019,4.718397618184868,15968.298731639314,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_jerk,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",22,2044,70.17122292518616,30.0,16104.829950317715,189.80685754047812,16105.948415781666,7928.03450457657,7504.643395021824,415667.0474104135,0.0,7.165547001076487,4.237790032187044,413766.64688843687,554.7858237558486,149.53081852612993,574.5840025005481,1636.940752517954,0.0,4.620430602021746,4.349578489494093,399501.5539283772,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",23,1522,52.31238102912948,30.0,16167.010496571524,167.7817181008738,16167.881094972916,6449.660051398245,6904.69919113389,289386.000115103,11.964520367936926,7.465962620351561,4.4277701668255744,2614610.893585426,552.226051256129,189.0035997508875,583.6745432214177,2771.0075130242285,0.05913272010512484,2.621267539681332,3.5060605893680217,1621211.306449758,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",24,2877,98.82278013229393,30.0,16163.824260061017,176.60868822800867,16164.789059523626,4138.551616770612,5014.078392749686,122901.8530428718,2.8857421875,6.767890342599776,4.185366830068996,823571.4252409907,635.3534150163367,630.0516230908692,894.784336995435,9060.384563351641,0.556640625,3.4328974344854166,3.867740965431348,543682.4893965241,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",25,1761,60.46648716926552,30.0,16049.026415356346,238.7538166236277,16050.80223122066,9393.510482482488,10279.186182158064,338291.186490143,10.61328790459966,8.197745883955003,3.8410559489921523,4324333.4304112485,573.9094826961716,281.3417635144499,639.1598252596982,4844.158613215534,0.03407155025553663,3.9410270371951044,4.512233006323524,6852646.445406846,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",27,1519,52.10568118095375,30.0,16202.566594406531,158.83626751511557,16203.345123956862,3112.9901751724556,5815.578912262573,116975.0063089854,11.573403554970376,7.3635096139173,4.488687124455546,887912.8438189292,590.3876264522307,281.8384513835009,654.2097997937274,3039.9293945074537,0.019749835418038184,2.433947659886343,3.5602940585142533,1352432.0153648774,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",33,7923,272.1991078853607,30.0,16237.687332066886,103.53381112350353,16238.017401887802,2403.90318090831,4192.611963593242,74994.82443806008,7.79296875,7.3891928251818975,4.237856275760039,764359.7993386833,523.1052591258423,68.54841610561893,527.5774800687608,2355.7723582058497,0.498046875,5.770398846764466,4.338418685847885,319594.0030550766,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",36,2641,90.65250515937805,30.0,16227.191449023681,212.14741669607784,16228.578152434617,5419.548093299836,6893.339142489495,197811.93449102517,0.0146484375,6.962193907189432,4.185997421658432,951382.6933485793,672.7951234937148,654.7022959196348,938.7696067083573,8219.750943062212,3.45703125,3.860195077326533,3.6108909543287457,928592.204477235,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",40,2642,90.70116209983871,30.0,16178.231923216927,176.61481372624135,16179.195930386122,7484.112364545801,7117.934057931326,369241.7176997796,3.0029296875,7.483616451830174,4.180754415906564,3320170.795278032,537.8136806816651,138.57212715769583,555.3789603085164,3880.8595635599163,0.0439453125,4.957748670219293,4.501471898964427,1719169.4397357851,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",41,1761,60.43878507614136,30.0,16226.100287592348,136.57711038331018,16226.675070700256,4091.255616088747,5669.62236349232,222352.16274174693,7.444633730834754,7.219111429455317,4.325231168456818,563432.4516270875,527.8931438912018,100.9491053706707,537.4587363160783,1264.1675557203262,0.4940374787052812,6.568098350960355,4.436638967607658,185776.47522783687,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",42,1760,60.45077395439148,30.0,16172.829831625706,199.0489455692333,16174.054694029403,2495.5114118776073,5632.996207608027,85120.32836139429,0.017045454545454548,4.273093272367245,3.954460052069574,2151724.567760155,681.2672446393017,697.7227563944471,975.1626035739326,6139.230996568658,0.034090909090909095,0.49536699786764116,1.1720573267204326,30150149.20396983,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",51,1762,60.45047211647034,30.0,16026.907977968554,217.0019183872278,16028.376997277543,5698.431727354615,7117.973889042135,195273.44313198258,1.753688989784336,7.055841101244301,4.144485055998727,855090.1963418755,670.7384340937136,591.4396757344897,894.2544028426169,5354.242100170657,0.0170261066969353,2.3552036576606583,3.736883797999818,3300596.706551986,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",54,2659,91.3022849559784,30.0,16050.63901884159,120.20652891102996,16051.089138209685,4894.881783630579,5053.064709766047,188021.77757907368,2.3291015625,6.909844610309502,4.3476414286354155,564072.0082883341,539.2978526918412,128.6414235484029,554.4283450280933,2883.108379031007,0.6005859375,5.753299269814195,4.802263424290345,987653.1263142552,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",62,3519,120.94914007186844,30.0,16066.55115040997,164.4869432669937,16067.39312468719,4819.776158455768,5356.99591322411,186142.4474350952,0.0146484375,4.990621103552979,4.303014642035182,2111598.7523539867,592.275278378151,457.81112654236995,748.5860224208774,6752.238595855426,0.0439453125,0.58987284441384,1.4274240974327785,22635686.56683696,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_10', 'IMU4')",69,6721,230.95693492889404,30.0,16151.892237512495,193.80483016074604,16153.054917395968,10598.648287508477,6615.213446357773,511306.0180982436,0.0146484375,6.466264700008691,4.426291285248728,1964027.7164659011,570.3267628401012,378.90153983970396,684.7181853175566,5701.955110011038,0.0146484375,0.7168474454323542,1.966168180410377,8279208.688740589,single_subject,record_10,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
