movement_id,subject_id,record_id,start_time,end_time,duration,dataset,candidate_id,sensor_id,artifact_filtered,filter_method,artifact_probability,primary_rms,primary_peak,primary_peak_to_peak,primary_std,primary_variance,primary_energy,primary_mean_energy,primary_dominant_frequency_hz,primary_spectral_centroid_hz,primary_band_power,primary_spectral_entropy,primary_directional_consistency,resultant_direction,secondary_rms,secondary_peak,secondary_zero_crossing_rate,sensors_involved,max_sensor_overlap_fraction,inter_event_interval_seconds
COUGH_mv000022,5,Trial_1_No_Talking,305.985,306.42,0.4350000000000023,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0002_c0008,IMU,False,unfiltered,,0.3092566921117447,0.4292552311084406,0.2477938792118469,0.0708290474219811,0.0050167539587052,4.208146871099533,0.0956397016158984,4.545454545454546,11.213205158420784,0.0006784091333233,0.6939084219793967,0.3940770207843871,ax,138.59116239630524,203.13070447420063,0.1860465116279069,,,9.997000000000014
COUGH_mv000023,5,Trial_1_No_Talking,14762.583,14766.202,3.6189999999987776,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0001,IMU,False,unfiltered,,1.1110309642366474,4.019169121980543,3.9725170935388663,0.6473437517839306,0.4190539329736951,441.9115496503561,1.2343898034926146,1.6759776536312847,5.776432464582873,0.6598651201763015,0.7020712985107117,0.7516000199790902,ax,96.13243270248566,286.0875039926033,0.1400560224089636,,,12679.083
COUGH_mv000024,5,Trial_1_No_Talking,14973.481,14974.15,0.668999999999869,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0002,IMU,False,unfiltered,,0.2734241941615197,0.457524847327447,0.4167233919124242,0.1224891997299216,0.0150036040504766,5.008972926842722,0.0747607899528764,3.0303030303030303,6.72085645563601,0.0025464754145903,0.6086875445807242,0.6910490893062335,ax,27.79808106301319,55.90439252516168,0.1515151515151515,,,207.27900000000045
COUGH_mv000025,5,Trial_1_No_Talking,14992.521,14993.169,0.6479999999992287,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0003,IMU,False,unfiltered,,0.2310240166640723,0.4603171104979854,0.4370986654632799,0.1266248291651236,0.0160338473610967,3.469186257914104,0.0533720962756016,3.125,6.551443877639201,0.0024423961348678,0.5185301751036782,0.596884939018489,ax,35.313901121608296,72.79642510627271,0.125,,,18.371000000001004
COUGH_mv000026,5,Trial_1_No_Talking,15086.246,15086.722,0.4760000000005675,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0004,IMU,False,unfiltered,,0.3739562488273554,0.7445972360906921,0.694985076627374,0.165315327069837,0.0273291573642072,6.712477249777293,0.1398432760370269,4.166666666666667,5.365592146915988,0.0033950842313148,0.5132209094753769,0.743301513206756,ax,40.41324024280388,83.33086874187862,0.2127659574468085,,,93.07699999999932
COUGH_mv000027,5,Trial_1_No_Talking,15087.705,15088.141,0.4359999999996944,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0005,IMU,False,unfiltered,,0.3240434752018722,0.613188296030577,0.5901473291555416,0.1415775042509201,0.0200441897099193,4.62018364811988,0.1050041738209063,4.545454545454546,6.661901861564511,0.002701798097047,0.4482418900558081,0.8391913877598383,ax,54.427292417648346,104.950863736691,0.1627906976744186,,,0.9830000000001746
COUGH_mv000028,5,Trial_1_No_Talking,15089.54,15235.146,145.60599999999977,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0006,IMU,False,unfiltered,,0.603495704041449,1.813704961297548,1.7936872244467883,0.2633474289068701,0.0693518683118589,5230.7418646071055,0.3642070647964842,2.367358306642529,6.783630229413109,4.407453877940531,0.6411161609826809,0.7922723823622841,ax,109.31352353421208,502.2462523581338,0.1460901051458812,,,1.3990000000012515
COUGH_mv000029,5,Trial_1_No_Talking,15386.41,15386.826,0.4159999999992578,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0003_c0007,IMU,False,unfiltered,,0.4419365710304008,0.8195771727181066,0.764931986460998,0.2040359219873409,0.0416306574612242,8.202933178192556,0.1953079328141084,4.761904761904762,7.361069990732404,0.0092683151976745,0.4193626032998777,0.8807427855429785,ax,50.05522018093888,127.12224951780864,0.1707317073170731,,,151.2639999999992
COUGH_mv000030,6,Trial_1_No_Talking,10.686,13.85,3.164,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0004_c0001,IMU,False,unfiltered,,0.905405901909341,2.3629801221332065,2.340843302339518,0.4434513255353113,0.1966490781190246,256.58483217743964,0.8197598472122672,3.846153846153846,4.645552482927123,0.2748352095142881,0.6358025937280568,0.5946713754293362,ay,113.23346258437051,387.0853601714192,0.125,,,-2.109
COUGH_mv000031,6,Trial_1_No_Talking,330.14,478.523,148.38300000000004,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0004_c0002,IMU,False,unfiltered,,1.0597312995991084,3.647886449447502,3.615761854518098,0.5647143772376046,0.3189023278588557,16435.550304267475,1.1230304273500151,2.692360256935902,5.424645768943464,22.53110305948852,0.5358938472872142,0.5179864894808004,ay,224.80980693748205,882.9061747895347,0.1130244635779691,,,-151.59300000000002
COUGH_mv000032,7,Trial_1_No_Talking,43.711,48.293,4.582000000000001,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0001,IMU,False,unfiltered,,1.1200311720555105,3.567975711282457,3.5139381129479275,0.6942531627388081,0.481987453972838,568.2748313483461,1.25446982637604,0.4424778761061946,3.8359112843311935,0.7959039895553567,0.641496065064093,0.7422043202470563,ay,79.3223553138116,248.22076572297948,0.1172566371681416,,,-5.240000000000002
COUGH_mv000033,7,Trial_1_No_Talking,234.441,234.969,0.5279999999999916,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0002,IMU,False,unfiltered,,0.2041717095840064,0.4657431349063543,0.4435758512876687,0.1215794452282124,0.0147815615019999,2.20936261070616,0.0416860869944558,3.846153846153846,5.286812552085024,0.0013122686327429,0.4993687124088093,0.6855015357046087,ay,18.260693545299343,54.53762781096579,0.1346153846153846,,,22.485000000000014
COUGH_mv000034,7,Trial_1_No_Talking,240.778,241.437,0.6590000000000202,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0003,IMU,False,unfiltered,,0.2437494053063426,0.4717372748588399,0.4375424929558368,0.1363610479037557,0.0185943353854103,3.921308990754917,0.0594137725871957,3.0303030303030303,5.850934438253014,0.0013081844985597,0.5814392053466498,0.7013152711355188,ay,24.9438695449995,64.17169268522346,0.1384615384615384,,,5.8089999999999975
COUGH_mv000035,7,Trial_1_No_Talking,245.228,245.797,0.5689999999999884,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0004,IMU,False,unfiltered,,0.2489800872326531,0.5333369736220883,0.4648782824626021,0.1359322462940651,0.0184775755825503,3.533491778787635,0.0619910838383795,3.571428571428571,10.67549464983782,0.0018754537909384,0.6849237691255172,0.574741113318451,ay,34.30808800221416,90.49767395187996,0.0714285714285714,,,3.790999999999997
COUGH_mv000036,7,Trial_1_No_Talking,248.413,249.082,0.6689999999999827,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0005,IMU,False,unfiltered,,0.2471060606652383,0.5016629877900244,0.4859971422999921,0.135568774688467,0.0183788926705323,4.091114149571996,0.0610614052174924,3.0303030303030303,5.2948938911472645,0.0030161894667972,0.4969483564733727,0.6404738591638542,ay,24.492581404828417,67.05978952245864,0.0909090909090909,,,2.616000000000014
COUGH_mv000037,7,Trial_1_No_Talking,307.414,307.779,0.3650000000000091,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0006,IMU,False,unfiltered,,0.2918180957293108,0.6009900898137155,0.5604953535684563,0.1581485562486151,0.0250109658435213,3.150838636818005,0.0851578009950812,5.555555555555555,9.043799575847151,0.0015936175263082,0.6093835662037073,0.5739960812022523,ay,41.85432192063682,78.36804768742148,0.0277777777777777,,,0.9939999999999714
COUGH_mv000038,7,Trial_1_No_Talking,310.01,310.648,0.6380000000000337,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0007,IMU,False,unfiltered,,0.2359050726532935,0.4669161773003032,0.4217390933194044,0.1235415274412709,0.0152625090025223,3.5616770114275638,0.0556512033035556,3.125,6.491400195340334,0.0020994207630861,0.581759520169623,0.6497876620407192,ay,19.79755090515072,56.81531328023384,0.0952380952380952,,,2.2309999999999945
COUGH_mv000039,7,Trial_1_No_Talking,352.594,353.092,0.4979999999999904,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0008,IMU,False,unfiltered,,0.2021405108821605,0.4477538435864154,0.4103247788629475,0.1160334526493545,0.01346376213373,2.0430393069850434,0.0408607861397008,4.0,4.560747370020054,0.0010144782298952,0.4794858086870122,0.5656508645675865,ay,18.780215447266382,49.87379310807895,0.1224489795918367,,,-0.3170000000000073
COUGH_mv000040,7,Trial_1_No_Talking,353.801,354.287,0.48599999999999,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0009,IMU,False,unfiltered,,0.1944246029994879,0.4438452914280563,0.4302444707413861,0.1133162849312094,0.012840580430611,1.8522453863239168,0.0378009262515085,4.166666666666667,4.525583937062456,0.0009879426021556,0.4908388333734998,0.5778674251930083,ay,16.36725540855776,44.43275486685812,0.0833333333333333,,,-2.548000000000002
COUGH_mv000041,7,Trial_1_No_Talking,356.498,499.099,142.601,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0010,IMU,False,unfiltered,,0.8548200086913629,2.684379406698273,2.670409372222649,0.3988328740729513,0.1590676614412906,10277.538082699266,0.7307172472591017,2.6592718998862344,5.827374973603651,10.300549688784397,0.5813317853172848,0.7017019768047925,ay,101.97123270059976,451.372246667917,0.1275597269624573,,,2.2110000000000127
COUGH_mv000042,7,Trial_1_No_Talking,652.538,653.076,0.5380000000000109,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0005_c0011,IMU,False,unfiltered,,0.4704787380244491,0.8966855627303217,0.8722161164300755,0.2343747444508448,0.0549315208363988,11.952913118386224,0.2213502429330782,3.7037037037037033,6.37365466630569,0.0115287770780551,0.471053900636331,0.7185042940824775,ay,33.86393719087986,50.022322729683175,0.1132075471698113,,,25.58400000000006
COUGH_mv000043,8,Trial_1_No_Talking,18.242,21.74,3.4979999999999976,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0006_c0001,IMU,False,unfiltered,,1.1599793880034823,2.6484011845882547,2.591361184841007,0.600829539873102,0.3609961359841234,465.5610544851552,1.345552180592934,1.7341040462427748,4.7422117278088125,0.5575375294523559,0.6057720392219248,0.8676522242857628,ay,60.432340147250976,205.26692094979416,0.1304347826086956,,,-1.9349999999999987
COUGH_mv000044,8,Trial_1_No_Talking,343.397,482.361,138.964,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0006_c0002,IMU,False,unfiltered,,0.976372942794834,2.227848904737289,2.1994521424538056,0.3973241621936202,0.1578664898628622,13065.986315619792,0.953304123421844,2.436888953742886,5.812537518064373,10.220414134281675,0.58175012643239,0.7697539395060384,ay,83.18554568250062,294.13383809653175,0.111929952572054,,,0.5120000000000005
COUGH_mv000045,8,Trial_1_No_Talking,623.527,623.84,0.3129999999999882,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0006_c0003,IMU,False,unfiltered,,0.3614111826536295,0.4717910265507987,0.3245142312929507,0.0832903195294726,0.0069372773273216,4.179777374307045,0.1306180429470951,12.5,9.778739799901343,0.0007644931242545,0.5226678031463395,0.4569594881137456,ay,34.57412978792297,55.235977041948416,0.1290322580645161,,,8.067000000000007
COUGH_mv000046,9,Trial_1_No_Talking,8.901,12.307,3.4060000000000006,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0001,IMU,False,unfiltered,,1.341303580286759,4.353889386314342,4.309314632772852,0.7656707492919091,0.5862516963212335,606.2951142431564,1.7990952944900782,1.7857142857142856,5.458344948880087,1.0457689664488274,0.6733830666364816,0.7288973243712865,ax,86.37271571831053,345.6258325110384,0.1309523809523809,,,0.2829999999999995
COUGH_mv000047,9,Trial_1_No_Talking,13.15,14.184,1.033999999999999,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0002,IMU,False,unfiltered,,0.3216199714028428,0.6882764948623263,0.6601567824906506,0.1564197675201362,0.0244671436710534,10.65425881853204,0.1034394060051654,9.80392156862745,10.486859306065098,0.0059262631966634,0.706749968299796,0.4662403779719788,ax,41.85195370064009,95.8769302101232,0.1764705882352941,,,-1.3399999999999999
COUGH_mv000048,9,Trial_1_No_Talking,167.65,168.107,0.4569999999999936,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0003,IMU,False,unfiltered,,0.344868961566964,0.5662085555928819,0.4963279228504051,0.1330500837715877,0.0177023247916265,5.470991630004702,0.1189346006522761,4.3478260869565215,5.745906440345856,0.0031114082152383,0.4659049444797997,0.6816139702442843,ax,36.70890454076887,59.63557826015752,0.1111111111111111,,,28.814999999999998
COUGH_mv000049,9,Trial_1_No_Talking,169.079,169.495,0.4159999999999968,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0004,IMU,False,unfiltered,,0.4270544160424598,0.5838892386057472,0.4834690340670288,0.1318913447837406,0.0173953268288635,7.659769918977387,0.1823754742613663,4.761904761904762,5.257125580199245,0.0019252977398726,0.4754712117056255,0.4536180804399033,ax,57.89500453444001,104.9886499283755,0.073170731707317,,,0.9720000000000084
COUGH_mv000050,9,Trial_1_No_Talking,324.092,324.71,0.617999999999995,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0005,IMU,False,unfiltered,,0.1587927284330352,0.3935931233977389,0.3809795356472807,0.1056566206515881,0.0111633214875136,1.5633380973988755,0.0252151306032076,3.2258064516129035,5.400045861226499,0.0009941485244569,0.4850809357292234,0.490804592343783,ax,28.46544483897117,50.95895304898316,0.180327868852459,,,-138.15700000000004
COUGH_mv000051,9,Trial_1_No_Talking,329.607,481.733,152.12599999999998,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0006,IMU,False,unfiltered,,0.961102989570251,2.0375070216565607,2.022829701903915,0.4096592354907642,0.1678206892228774,13860.402943195912,0.923718956560874,5.851772860570515,6.209249760361996,10.812073791382671,0.46759197669349,0.6728131966268469,ax,91.22886753179796,221.9532200367944,0.0802452679285523,,,-139.71699999999998
COUGH_mv000052,9,Trial_1_No_Talking,483.506,484.236,0.7300000000000182,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0007,IMU,False,unfiltered,,0.1834300409228616,0.4526767385446334,0.4295544706011173,0.1074044450586434,0.0115357148183551,2.456200333646276,0.0336465799129626,5.555555555555555,5.562947919128075,0.0012710666729017,0.5561695821968673,0.5525458849111126,ax,24.67889428582048,86.08365641133581,0.0972222222222222,,,3.9179999999999495
COUGH_mv000053,9,Trial_1_No_Talking,485.575,486.304,0.728999999999985,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0008,IMU,False,unfiltered,,0.2310182887508191,0.568568544454829,0.5358002898619699,0.1316779192730562,0.0173390744240815,3.895969830827048,0.0533694497373568,5.555555555555555,5.488998409817681,0.0019733452607893,0.5240783467815834,0.7015642485883994,ax,17.20971509075281,34.520037712487145,0.0833333333333333,,,1.3389999999999986
COUGH_mv000054,9,Trial_1_No_Talking,489.58,490.27,0.6899999999999977,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0009,IMU,False,unfiltered,,0.2787706969825024,0.6731444083631933,0.6538803777033505,0.1736729802922514,0.0301623040835927,5.3622040032316045,0.0777131014961102,2.941176470588235,4.707318906013501,0.0020039995644072,0.4977222641300532,0.4890873995278548,ax,24.02014918739821,51.443970432338816,0.0588235294117647,,,3.2760000000000105
COUGH_mv000055,9,Trial_1_No_Talking,492.835,493.525,0.6899999999999977,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0010,IMU,False,unfiltered,,0.2010750817218446,0.4376131246654248,0.4196209063784178,0.1213942436904023,0.0147365624011648,2.7897520057718097,0.0404311884894465,2.941176470588235,5.660102769927284,0.0018844988135025,0.515695494258462,0.7924966309286797,ax,19.67641641963386,35.723382114946375,0.0588235294117647,,,2.5649999999999977
COUGH_mv000056,9,Trial_1_No_Talking,496.749,497.427,0.6779999999999973,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0011,IMU,False,unfiltered,,0.1972886714945126,0.4805073384878103,0.4557664478355828,0.1230305476912067,0.0151365156651983,2.6467517532047427,0.0389228199000697,2.941176470588235,4.879583400874845,0.0017170423846137,0.4808073980722815,0.8321090627962802,ax,21.03716375657854,42.62636296072901,0.0895522388059701,,,3.2240000000000464
COUGH_mv000057,9,Trial_1_No_Talking,508.661,509.209,0.5480000000000018,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0012,IMU,False,unfiltered,,0.1702111295286572,0.3932008059465887,0.3400557601963688,0.0955734643683923,0.0091342870913763,1.5934505738481732,0.0289718286154213,3.7037037037037033,6.650068667793045,0.0002663880454713,0.627400621949643,0.5652053227694648,ax,19.6464963174368,38.7518859939307,0.1111111111111111,,,11.23399999999998
COUGH_mv000058,9,Trial_1_No_Talking,514.948,515.597,0.6490000000000009,COUGH,COUGH_Trial_1_No_Talking_IMU_seg0007_c0013,IMU,False,unfiltered,,0.1619801139196723,0.3672039220077657,0.3538163498290946,0.1009710207666031,0.0101951470346498,1.7054412248529525,0.02623755730543,3.125,5.3448461031099646,0.0012585255466703,0.4803358285220588,0.7930580780153411,ax,17.30819670188067,32.166633606256994,0.0625,,,5.738999999999976
