dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0027,234.002,234.746,0.7439999999999998,373,117001,117374,0.10997772517469633,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0028,235.624,236.194,0.5699999999999932,286,117812,118098,0.09707801039383211,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0029,239.174,243.244,4.069999999999993,2036,119587,121623,1.0848233001872978,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0030,243.926,244.61,0.6840000000000259,343,121963,122306,0.11203519647515843,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0031,248.278,248.91,0.632000000000005,317,124139,124456,0.17275082044234197,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0032,251.598,254.078,2.4799999999999898,1241,125799,127040,1.0290661826345497,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0033,254.65,255.516,0.8659999999999854,434,127325,127759,0.14519120729314594,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0034,256.194,261.856,5.661999999999978,2832,128097,130929,0.44195132096963197,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0035,264.116,266.604,2.4879999999999995,1245,132058,133303,0.22800619841125624,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0036,270.5,273.16,2.660000000000025,1331,135250,136581,0.20783784585686813,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0037,273.912,274.462,0.5500000000000114,276,136956,137232,0.20487912419796198,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0038,275.768,279.374,3.6060000000000514,1804,137884,139688,0.25720763224979826,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0039,301.8,302.124,0.3240000000000123,163,150900,151063,0.10168509204406274,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0040,302.634,303.606,0.97199999999998,487,151317,151804,0.1439458523063711,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_154100_BCG_3AXIS_seg0001,OXFORD_154100_BCG_3AXIS_seg0001_c0041,304.652,306.992,2.340000000000032,1171,152326,153497,0.19138409562178732,0.0775368025621467,True,,154100,154100,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0001,0.0,0.948,0.948,475,0,475,0.2060008284421308,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0002,18.406,20.208,1.8019999999999996,902,9203,10105,0.08617384076596543,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0003,23.506,24.714,1.2079999999999984,605,11753,12358,0.08353384652916905,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0004,25.352,29.398,4.045999999999999,2024,12676,14700,0.09922010082339502,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0005,30.654,31.484,0.8300000000000018,416,15327,15743,0.05591689180346097,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0006,35.632,39.624,3.9920000000000044,1997,17816,19813,0.11988367583361022,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0007,141.862,142.83,0.9680000000000177,485,70931,71416,0.06475277582228774,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0008,143.47,144.328,0.8580000000000041,430,71735,72165,0.07880930212255137,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0009,148.214,149.062,0.8480000000000132,425,74107,74532,0.0716944462881959,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0010,151.472,152.37,0.8979999999999961,450,75736,76186,0.07564948301833133,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0011,153.11,156.29,3.1799999999999784,1591,76555,78146,0.07209159391306905,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0012,158.664,159.54,0.8760000000000048,439,79332,79771,0.06724852838259941,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0013,165.798,166.65,0.8520000000000039,427,82899,83326,0.07243213762422432,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0014,182.17,182.688,0.5180000000000007,260,91085,91345,0.057514216165285195,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0015,196.212,198.06,1.8480000000000132,925,98106,99031,0.05796305732906033,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0016,199.782,200.708,0.9259999999999877,464,99891,100355,0.0660887231140538,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0017,219.9,221.918,2.0180000000000007,1010,109950,110960,0.1402540043593751,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0018,226.176,227.86,1.684000000000026,843,113088,113931,0.05695110042526264,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0019,255.456,255.82,0.3640000000000043,183,127728,127911,0.057180366159484755,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0020,257.492,257.938,0.44599999999996953,224,128746,128970,0.046936347687306375,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0021,258.456,259.378,0.9219999999999686,462,129228,129690,0.07396254584189038,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0022,265.456,266.358,0.9019999999999868,452,132728,133180,0.04892194916928258,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0023,268.766,269.93,1.1639999999999873,583,134383,134966,0.06474119062918479,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0024,270.764,271.804,1.0399999999999636,521,135382,135903,0.06916019654623938,0.03716586676959748,True,,450569,450569,BCG_3AXIS
