movement_id,subject_id,record_id,start_time,end_time,duration,dataset,candidate_id,sensor_id,artifact_filtered,filter_method,artifact_probability
FOUR_IMU_mv000049,record_1,record_1,1414.4904990196226,1415.5667068958282,1.0762078762056717,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000050,record_1,record_1,1418.2227289676666,1419.296494960785,1.073765993118286,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000051,record_1,record_1,1427.6308908462524,1428.6425459384918,1.01165509223938,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000052,record_1,record_1,1429.2130069732666,1436.37632393837,7.163316965103377,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0006,IMU1,False,unfiltered,
FOUR_IMU_mv000053,record_1,record_1,1474.9508919715884,1475.6907339096072,0.7398419380187988,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0007,IMU1,False,unfiltered,
FOUR_IMU_mv000054,record_1,record_1,1505.8374869823456,1506.2399928569794,0.402505874633789,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0008,IMU1,False,unfiltered,
FOUR_IMU_mv000055,record_1,record_1,1506.8463909626007,1510.3455510139468,3.499160051346053,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0009,IMU1,False,unfiltered,
FOUR_IMU_mv000056,record_1,record_1,1511.186607837677,1511.4898350238798,0.3032271862027755,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0010,IMU1,False,unfiltered,
FOUR_IMU_mv000057,record_1,record_1,1512.636312007904,1514.4490427970886,1.8127307891845703,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0011,IMU1,False,unfiltered,
FOUR_IMU_mv000058,record_1,record_1,1526.7966480255127,1527.066242933273,0.2695949077603927,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0012,IMU1,False,unfiltered,
FOUR_IMU_mv000059,record_1,record_1,1527.7712228298187,1528.208079814911,0.4368569850921631,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0013,IMU1,False,unfiltered,
FOUR_IMU_mv000060,record_1,record_1,1550.653517961502,1551.696261882782,1.0427439212799072,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0014,IMU1,False,unfiltered,
FOUR_IMU_mv000061,record_1,record_1,1553.6177790164948,1554.9627509117126,1.3449718952178955,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0015,IMU1,False,unfiltered,
FOUR_IMU_mv000062,record_1,record_1,1559.8415758609772,1560.3117768764496,0.4702010154724121,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0016,IMU1,False,unfiltered,
FOUR_IMU_mv000063,record_1,record_1,1561.118623971939,1561.7564849853516,0.6378610134124756,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0017,IMU1,False,unfiltered,
FOUR_IMU_mv000064,record_1,record_1,1573.7316930294037,1574.0338129997251,0.3021199703214279,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0018,IMU1,False,unfiltered,
FOUR_IMU_mv000065,record_1,record_1,1601.454248905182,1602.5947449207306,1.140496015548479,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0010_c0019,IMU1,False,unfiltered,
FOUR_IMU_mv000066,record_1,record_1,1704.8245429992676,1705.228057861328,0.4035148620603195,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0011_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000067,record_1,record_1,1728.1957178115845,1728.632653951645,0.4369361400604248,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0011_c0002,IMU1,False,unfiltered,
