movement_id,subject_id,record_id,start_time,end_time,duration,dataset,candidate_id,sensor_id,artifact_filtered,filter_method,artifact_probability
COUGH_mv000222,14,014_Trial_1_No_Talking,95.717,98.342,2.625,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0001_c0008,IMU,False,unfiltered,
COUGH_mv000223,14,014_Trial_1_No_Talking,103.048,103.989,0.9410000000000024,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0001_c0009,IMU,False,unfiltered,
COUGH_mv000224,14,014_Trial_1_No_Talking,105.125,106.595,1.4699999999999989,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0001_c0010,IMU,False,unfiltered,
COUGH_mv000225,14,014_Trial_1_No_Talking,116.855,117.22,0.3649999999999949,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0001_c0011,IMU,False,unfiltered,
COUGH_mv000226,14,014_Trial_1_No_Talking,332.867,333.384,0.5169999999999959,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0001,IMU,False,unfiltered,
COUGH_mv000227,14,014_Trial_1_No_Talking,334.399,335.919,1.5199999999999818,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0002,IMU,False,unfiltered,
COUGH_mv000228,14,014_Trial_1_No_Talking,336.669,339.974,3.305000000000007,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0003,IMU,False,unfiltered,
COUGH_mv000229,14,014_Trial_1_No_Talking,340.744,341.424,0.67999999999995,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0004,IMU,False,unfiltered,
COUGH_mv000230,14,014_Trial_1_No_Talking,342.357,342.885,0.5279999999999632,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0005,IMU,False,unfiltered,
COUGH_mv000231,14,014_Trial_1_No_Talking,343.583,352.911,9.327999999999976,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0006,IMU,False,unfiltered,
COUGH_mv000232,14,014_Trial_1_No_Talking,353.651,356.349,2.697999999999979,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0007,IMU,False,unfiltered,
COUGH_mv000233,14,014_Trial_1_No_Talking,357.291,359.259,1.9680000000000173,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0008,IMU,False,unfiltered,
COUGH_mv000234,14,014_Trial_1_No_Talking,359.988,363.476,3.4879999999999995,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0009,IMU,False,unfiltered,
COUGH_mv000235,14,014_Trial_1_No_Talking,364.156,410.267,46.11099999999999,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0010,IMU,False,unfiltered,
COUGH_mv000236,14,014_Trial_1_No_Talking,411.242,416.412,5.169999999999959,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0011,IMU,False,unfiltered,
COUGH_mv000237,14,014_Trial_1_No_Talking,417.121,418.399,1.27800000000002,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0012,IMU,False,unfiltered,
COUGH_mv000238,14,014_Trial_1_No_Talking,419.089,425.325,6.23599999999999,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0013,IMU,False,unfiltered,
COUGH_mv000239,14,014_Trial_1_No_Talking,426.013,434.855,8.842000000000041,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0014,IMU,False,unfiltered,
COUGH_mv000240,14,014_Trial_1_No_Talking,435.595,442.286,6.690999999999974,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0015,IMU,False,unfiltered,
COUGH_mv000241,14,014_Trial_1_No_Talking,442.844,458.489,15.644999999999982,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0016,IMU,False,unfiltered,
COUGH_mv000242,14,014_Trial_1_No_Talking,459.208,463.355,4.146999999999991,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0002_c0017,IMU,False,unfiltered,
COUGH_mv000243,14,014_Trial_1_No_Talking,1625.257,1626.504,1.2469999999998436,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0001,IMU,False,unfiltered,
COUGH_mv000244,14,014_Trial_1_No_Talking,1627.377,1628.512,1.134999999999991,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0002,IMU,False,unfiltered,
COUGH_mv000245,14,014_Trial_1_No_Talking,1629.332,1630.65,1.3179999999999836,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0003,IMU,False,unfiltered,
COUGH_mv000246,14,014_Trial_1_No_Talking,1945.211,1945.738,0.5270000000000437,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0004,IMU,False,unfiltered,
COUGH_mv000247,14,014_Trial_1_No_Talking,1946.783,1969.292,22.50900000000001,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0005,IMU,False,unfiltered,
COUGH_mv000248,14,014_Trial_1_No_Talking,1970.367,1998.026,27.659000000000106,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0006,IMU,False,unfiltered,
COUGH_mv000249,14,014_Trial_1_No_Talking,1999.466,2042.923,43.45700000000011,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0007,IMU,False,unfiltered,
COUGH_mv000250,14,014_Trial_1_No_Talking,2043.47,2082.405,38.93500000000017,COUGH,COUGH_014_Trial_1_No_Talking_IMU_seg0003_c0008,IMU,False,unfiltered,
COUGH_mv000251,14,014_Trial_2_Talking,26.382,27.367,0.9849999999999994,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000252,14,014_Trial_2_Talking,28.015,29.231,1.216000000000001,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000253,14,014_Trial_2_Talking,29.88,30.935,1.0549999999999995,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000254,14,014_Trial_2_Talking,375.493,376.02,0.5269999999999868,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000255,14,014_Trial_2_Talking,376.547,379.792,3.244999999999948,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0005,IMU,False,unfiltered,
COUGH_mv000256,14,014_Trial_2_Talking,380.492,508.969,128.47699999999998,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0006,IMU,False,unfiltered,
COUGH_mv000257,14,014_Trial_2_Talking,646.692,646.997,0.30499999999995,COUGH,COUGH_014_Trial_2_Talking_IMU_seg0001_c0007,IMU,False,unfiltered,
COUGH_mv000258,14,014_Trial_3_Nonverbal,17.327,19.68,2.352999999999998,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000259,14,014_Trial_3_Nonverbal,20.339,21.556,1.2170000000000023,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000260,14,014_Trial_3_Nonverbal,25.034,25.743,0.7089999999999996,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000261,14,014_Trial_3_Nonverbal,320.792,321.36,0.5680000000000405,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000262,14,014_Trial_3_Nonverbal,322.434,387.104,64.66999999999996,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0005,IMU,False,unfiltered,
COUGH_mv000263,14,014_Trial_3_Nonverbal,388.614,406.642,18.02800000000002,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0006,IMU,False,unfiltered,
COUGH_mv000264,14,014_Trial_3_Nonverbal,407.808,458.475,50.66700000000003,COUGH,COUGH_014_Trial_3_Nonverbal_IMU_seg0001_c0007,IMU,False,unfiltered,
COUGH_mv000265,15,015_Trial_1_No_Talking,15.888,20.167,4.279000000000002,COUGH,COUGH_015_Trial_1_No_Talking_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000266,15,015_Trial_1_No_Talking,24.749,25.054,0.3049999999999997,COUGH,COUGH_015_Trial_1_No_Talking_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000267,15,015_Trial_1_No_Talking,324.56,461.155,136.59499999999997,COUGH,COUGH_015_Trial_1_No_Talking_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000268,15,015_Trial_2_Talking,18.495,23.534,5.038999999999998,COUGH,COUGH_015_Trial_2_Talking_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000269,15,015_Trial_2_Talking,319.958,459.688,139.72999999999996,COUGH,COUGH_015_Trial_2_Talking_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000270,15,015_Trial_2_Talking,460.216,460.622,0.4060000000000059,COUGH,COUGH_015_Trial_2_Talking_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000271,15,015_Trial_2_Talking,461.27,461.839,0.5690000000000168,COUGH,COUGH_015_Trial_2_Talking_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000272,15,015_Trial_2_Talking,591.347,591.651,0.3039999999999736,COUGH,COUGH_015_Trial_2_Talking_IMU_seg0001_c0005,IMU,False,unfiltered,
COUGH_mv000273,15,015_Trial_3_Nonverbal,11.671,15.777,4.106,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000274,15,015_Trial_3_Nonverbal,23.401,23.869,0.4679999999999999,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000275,15,015_Trial_3_Nonverbal,321.359,323.185,1.8260000000000216,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000276,15,015_Trial_3_Nonverbal,323.772,336.184,12.412000000000036,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000277,15,015_Trial_3_Nonverbal,336.73,458.911,122.18099999999998,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0005,IMU,False,unfiltered,
COUGH_mv000278,15,015_Trial_3_Nonverbal,460.524,461.082,0.5579999999999927,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0006,IMU,False,unfiltered,
COUGH_mv000279,15,015_Trial_3_Nonverbal,464.316,465.015,0.6990000000000123,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0007,IMU,False,unfiltered,
COUGH_mv000280,15,015_Trial_3_Nonverbal,593.249,593.908,0.6589999999999918,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0008,IMU,False,unfiltered,
COUGH_mv000281,15,015_Trial_3_Nonverbal,597.579,598.391,0.8120000000000118,COUGH,COUGH_015_Trial_3_Nonverbal_IMU_seg0001_c0009,IMU,False,unfiltered,
COUGH_mv000282,16,016_Trial_1_No_Talking,726.163,726.903,0.7400000000000091,COUGH,COUGH_016_Trial_1_No_Talking_IMU_seg0033_c0001,IMU,False,unfiltered,
COUGH_mv000283,16,016_Trial_1_No_Talking,727.451,728.322,0.8709999999999809,COUGH,COUGH_016_Trial_1_No_Talking_IMU_seg0033_c0002,IMU,False,unfiltered,
COUGH_mv000284,16,016_Trial_1_No_Talking,728.91,729.812,0.9020000000000435,COUGH,COUGH_016_Trial_1_No_Talking_IMU_seg0033_c0003,IMU,False,unfiltered,
COUGH_mv000285,16,016_Trial_1_No_Talking,1038.6,1152.179,113.57900000000018,COUGH,COUGH_016_Trial_1_No_Talking_IMU_seg0033_c0004,IMU,False,unfiltered,
COUGH_mv000286,16,016_Trial_1_No_Talking,1152.738,1172.103,19.36500000000001,COUGH,COUGH_016_Trial_1_No_Talking_IMU_seg0033_c0005,IMU,False,unfiltered,
COUGH_mv000287,16,016_Trial_1_No_Talking,1173.623,1174.507,0.8840000000000146,COUGH,COUGH_016_Trial_1_No_Talking_IMU_seg0033_c0006,IMU,False,unfiltered,
COUGH_mv000288,16,016_Trial_2_Talking,12.696,16.315,3.6190000000000015,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000289,16,016_Trial_2_Talking,171.391,171.766,0.375,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000290,16,016_Trial_2_Talking,321.833,322.878,1.044999999999959,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000291,16,016_Trial_2_Talking,327.441,397.384,69.94300000000004,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000292,16,016_Trial_2_Talking,398.084,400.721,2.6370000000000005,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0005,IMU,False,unfiltered,
COUGH_mv000293,16,016_Trial_2_Talking,401.329,405.344,4.014999999999986,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0006,IMU,False,unfiltered,
COUGH_mv000294,16,016_Trial_2_Talking,406.034,408.661,2.627000000000009,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0007,IMU,False,unfiltered,
COUGH_mv000295,16,016_Trial_2_Talking,409.258,412.321,3.063000000000045,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0008,IMU,False,unfiltered,
COUGH_mv000296,16,016_Trial_2_Talking,412.929,453.042,40.113,COUGH,COUGH_016_Trial_2_Talking_IMU_seg0001_c0009,IMU,False,unfiltered,
COUGH_mv000297,16,016_Trial_3_Nonverbal,8.69,11.843,3.1530000000000005,COUGH,COUGH_016_Trial_3_Nonverbal_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000298,16,016_Trial_3_Nonverbal,313.018,313.991,0.9730000000000132,COUGH,COUGH_016_Trial_3_Nonverbal_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000299,16,016_Trial_3_Nonverbal,315.979,317.419,1.4399999999999975,COUGH,COUGH_016_Trial_3_Nonverbal_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000300,16,016_Trial_3_Nonverbal,318.533,456.913,138.38,COUGH,COUGH_016_Trial_3_Nonverbal_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000301,17,017_Trial_1_No_Talking,9.13,10.15,1.0199999999999996,COUGH,COUGH_017_Trial_1_No_Talking_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000302,17,017_Trial_1_No_Talking,11.18,12.42,1.2400000000000002,COUGH,COUGH_017_Trial_1_No_Talking_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000303,17,017_Trial_1_No_Talking,13.08,14.5,1.42,COUGH,COUGH_017_Trial_1_No_Talking_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000304,17,017_Trial_1_No_Talking,322.75,468.62,145.87,COUGH,COUGH_017_Trial_1_No_Talking_IMU_seg0001_c0004,IMU,False,unfiltered,
COUGH_mv000305,17,017_Trial_1_No_Talking,614.7,615.46,0.7599999999999909,COUGH,COUGH_017_Trial_1_No_Talking_IMU_seg0001_c0005,IMU,False,unfiltered,
COUGH_mv000306,17,017_Trial_2_Talking,8.52,9.83,1.3100000000000005,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000307,17,017_Trial_2_Talking,10.64,11.83,1.1899999999999995,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000308,17,017_Trial_2_Talking,12.53,13.85,1.3200000000000005,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000309,17,017_Trial_2_Talking,20.59,21.0,0.4100000000000001,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0003_c0001,IMU,False,unfiltered,
COUGH_mv000310,17,017_Trial_2_Talking,403.75,536.64,132.89,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0004_c0001,IMU,False,unfiltered,
COUGH_mv000311,17,017_Trial_2_Talking,551.77,553.19,1.4200000000000728,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0001,IMU,False,unfiltered,
COUGH_mv000312,17,017_Trial_2_Talking,553.8,554.56,0.7599999999999909,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0002,IMU,False,unfiltered,
COUGH_mv000313,17,017_Trial_2_Talking,555.12,555.84,0.7200000000000273,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0003,IMU,False,unfiltered,
COUGH_mv000314,17,017_Trial_2_Talking,556.41,557.15,0.7400000000000091,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0004,IMU,False,unfiltered,
COUGH_mv000315,17,017_Trial_2_Talking,561.54,562.29,0.75,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0005,IMU,False,unfiltered,
COUGH_mv000316,17,017_Trial_2_Talking,562.84,563.58,0.7400000000000091,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0006,IMU,False,unfiltered,
COUGH_mv000317,17,017_Trial_2_Talking,564.18,564.92,0.7400000000000091,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0007,IMU,False,unfiltered,
COUGH_mv000318,17,017_Trial_2_Talking,565.47,566.2,0.7300000000000182,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0008,IMU,False,unfiltered,
COUGH_mv000319,17,017_Trial_2_Talking,566.83,567.55,0.7199999999999136,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0009,IMU,False,unfiltered,
COUGH_mv000320,17,017_Trial_2_Talking,568.8,570.78,1.9800000000000184,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0010,IMU,False,unfiltered,
COUGH_mv000321,17,017_Trial_2_Talking,571.95,572.67,0.7199999999999136,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0011,IMU,False,unfiltered,
COUGH_mv000322,17,017_Trial_2_Talking,573.22,573.9,0.67999999999995,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0012,IMU,False,unfiltered,
COUGH_mv000323,17,017_Trial_2_Talking,574.47,577.06,2.589999999999918,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0013,IMU,False,unfiltered,
COUGH_mv000324,17,017_Trial_2_Talking,579.42,581.36,1.9400000000000543,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0014,IMU,False,unfiltered,
COUGH_mv000325,17,017_Trial_2_Talking,581.93,582.65,0.7200000000000273,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0015,IMU,False,unfiltered,
COUGH_mv000326,17,017_Trial_2_Talking,583.2,586.43,3.2299999999999045,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0016,IMU,False,unfiltered,
COUGH_mv000327,17,017_Trial_2_Talking,587.02,589.02,2.0,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0017,IMU,False,unfiltered,
COUGH_mv000328,17,017_Trial_2_Talking,589.61,590.3,0.6899999999999409,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0018,IMU,False,unfiltered,
COUGH_mv000329,17,017_Trial_2_Talking,590.89,593.47,2.580000000000041,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0019,IMU,False,unfiltered,
COUGH_mv000330,17,017_Trial_2_Talking,594.64,596.61,1.9700000000000275,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0020,IMU,False,unfiltered,
COUGH_mv000331,17,017_Trial_2_Talking,597.19,597.92,0.7299999999999045,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0021,IMU,False,unfiltered,
COUGH_mv000332,17,017_Trial_2_Talking,598.47,600.45,1.9800000000000184,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0022,IMU,False,unfiltered,
COUGH_mv000333,17,017_Trial_2_Talking,601.01,609.24,8.230000000000018,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0023,IMU,False,unfiltered,
COUGH_mv000334,17,017_Trial_2_Talking,609.81,611.13,1.32000000000005,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0024,IMU,False,unfiltered,
COUGH_mv000335,17,017_Trial_2_Talking,612.33,613.01,0.67999999999995,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0025,IMU,False,unfiltered,
COUGH_mv000336,17,017_Trial_2_Talking,613.61,614.35,0.7400000000000091,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0026,IMU,False,unfiltered,
COUGH_mv000337,17,017_Trial_2_Talking,614.93,615.66,0.7300000000000182,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0027,IMU,False,unfiltered,
COUGH_mv000338,17,017_Trial_2_Talking,616.24,618.27,2.0299999999999727,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0028,IMU,False,unfiltered,
COUGH_mv000339,17,017_Trial_2_Talking,618.84,627.58,8.740000000000009,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0029,IMU,False,unfiltered,
COUGH_mv000340,17,017_Trial_2_Talking,628.19,629.49,1.2999999999999543,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0030,IMU,False,unfiltered,
COUGH_mv000341,17,017_Trial_2_Talking,631.27,632.0,0.7300000000000182,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0031,IMU,False,unfiltered,
COUGH_mv000342,17,017_Trial_2_Talking,632.53,633.24,0.7100000000000364,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0032,IMU,False,unfiltered,
COUGH_mv000343,17,017_Trial_2_Talking,633.79,635.74,1.9500000000000453,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0033,IMU,False,unfiltered,
COUGH_mv000344,17,017_Trial_2_Talking,636.26,639.44,3.180000000000064,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0034,IMU,False,unfiltered,
COUGH_mv000345,17,017_Trial_2_Talking,640.0,642.0,2.0,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0035,IMU,False,unfiltered,
COUGH_mv000346,17,017_Trial_2_Talking,642.58,643.3,0.7199999999999136,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0036,IMU,False,unfiltered,
COUGH_mv000347,17,017_Trial_2_Talking,643.9,644.59,0.6900000000000546,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0037,IMU,False,unfiltered,
COUGH_mv000348,17,017_Trial_2_Talking,645.22,645.94,0.7200000000000273,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0038,IMU,False,unfiltered,
COUGH_mv000349,17,017_Trial_2_Talking,646.47,647.2,0.7300000000000182,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0039,IMU,False,unfiltered,
COUGH_mv000350,17,017_Trial_2_Talking,647.78,648.47,0.6900000000000546,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0040,IMU,False,unfiltered,
COUGH_mv000351,17,017_Trial_2_Talking,649.03,649.74,0.7100000000000364,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0041,IMU,False,unfiltered,
COUGH_mv000352,17,017_Trial_2_Talking,650.34,651.03,0.6899999999999409,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0042,IMU,False,unfiltered,
COUGH_mv000353,17,017_Trial_2_Talking,651.62,656.12,4.5,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0043,IMU,False,unfiltered,
COUGH_mv000354,17,017_Trial_2_Talking,656.69,657.37,0.67999999999995,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0044,IMU,False,unfiltered,
COUGH_mv000355,17,017_Trial_2_Talking,657.95,658.65,0.6999999999999318,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0045,IMU,False,unfiltered,
COUGH_mv000356,17,017_Trial_2_Talking,659.23,660.54,1.3099999999999454,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0046,IMU,False,unfiltered,
COUGH_mv000357,17,017_Trial_2_Talking,661.17,663.87,2.700000000000045,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0047,IMU,False,unfiltered,
COUGH_mv000358,17,017_Trial_2_Talking,666.99,669.02,2.0299999999999727,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0048,IMU,False,unfiltered,
COUGH_mv000359,17,017_Trial_2_Talking,669.58,679.14,9.559999999999944,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0049,IMU,False,unfiltered,
COUGH_mv000360,17,017_Trial_2_Talking,680.35,681.65,1.2999999999999543,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0050,IMU,False,unfiltered,
COUGH_mv000361,17,017_Trial_2_Talking,682.24,686.71,4.470000000000027,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0051,IMU,False,unfiltered,
COUGH_mv000362,17,017_Trial_2_Talking,687.25,687.98,0.7300000000000182,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0052,IMU,False,unfiltered,
COUGH_mv000363,17,017_Trial_2_Talking,688.51,689.76,1.25,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0053,IMU,False,unfiltered,
COUGH_mv000364,17,017_Trial_2_Talking,690.56,693.15,2.590000000000032,COUGH,COUGH_017_Trial_2_Talking_IMU_seg0005_c0054,IMU,False,unfiltered,
COUGH_mv000365,17,017_Trial_3_Nonverbal,6.52,7.61,1.0900000000000007,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0001_c0001,IMU,False,unfiltered,
COUGH_mv000366,17,017_Trial_3_Nonverbal,8.59,9.55,0.9600000000000009,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0001_c0002,IMU,False,unfiltered,
COUGH_mv000367,17,017_Trial_3_Nonverbal,10.57,11.56,0.9900000000000002,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0001_c0003,IMU,False,unfiltered,
COUGH_mv000368,17,017_Trial_3_Nonverbal,312.02,453.38,141.36,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0040_c0001,IMU,False,unfiltered,
COUGH_mv000369,17,017_Trial_3_Nonverbal,453.9,454.19,0.2900000000000204,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0040_c0002,IMU,False,unfiltered,
COUGH_mv000370,17,017_Trial_3_Nonverbal,599.94,605.15,5.209999999999923,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0042_c0001,IMU,False,unfiltered,
COUGH_mv000371,17,017_Trial_3_Nonverbal,612.89,617.18,4.289999999999964,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0042_c0002,IMU,False,unfiltered,
COUGH_mv000372,17,017_Trial_3_Nonverbal,618.66,621.88,3.220000000000028,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0042_c0003,IMU,False,unfiltered,
COUGH_mv000373,17,017_Trial_3_Nonverbal,622.56,623.24,0.6800000000000637,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0042_c0004,IMU,False,unfiltered,
COUGH_mv000374,17,017_Trial_3_Nonverbal,640.0,640.88,0.8799999999999955,COUGH,COUGH_017_Trial_3_Nonverbal_IMU_seg0042_c0005,IMU,False,unfiltered,
